Date,Price,Open,High,Low,Change %,,,,,,,
12/21/2018,594.85,594.85,596.15,586.81,1.03,,,,,,,
12/20/2018,588.81,588.81,590.79,588.6,-0.14,,,,,,,
12/19/2018,589.65,589.65,592.12,587.28,-0.42,,,,,,,
12/18/2018,592.12,592.12,592.46,588.09,0.15,,,,,,,
12/17/2018,591.24,591.24,591.24,588.57,0.28,,,,,,,
12/14/2018,589.6,589.6,592.81,589.57,-0.15,,,,,,,
12/13/2018,590.47,590.47,593.8,589.48,-0.44,,,,,,,
12/12/2018,593.06,593.06,594.35,591.89,-0.03,,,,,,,
12/11/2018,593.21,593.21,593.26,589.74,0.01,,,,,,,
12/10/2018,593.16,593.16,595.32,592.7,-0.36,,,,,,,
12/7/2018,595.32,595.32,595.32,591.06,0.48,,,,,,,
12/6/2018,592.45,592.45,597.25,587.86,-0.8,,,,,,,
12/5/2018,597.25,597.25,601.34,594.21,-0.68,,,,,,,
12/4/2018,601.34,601.34,601.64,598.89,0.37,,,,,,,
12/3/2018,599.1,599.1,601.74,592.12,1.18,,,,,,,
11/30/2018,592.12,592.12,592.96,589.28,0.06,,,,,,,
11/29/2018,591.74,591.74,591.74,584.72,1.2,,,,,,,
11/28/2018,584.72,584.72,586.18,582.51,0.26,,,,,,,
11/27/2018,583.19,583.19,584.99,581.98,-0.29,,,,,,,
11/26/2018,584.9,584.9,589.2,584.43,-0.68,,,,,,,
11/23/2018,588.93,588.93,589.9,584.04,0.18,,,,,,,
11/22/2018,587.87,587.87,590.51,587.07,-0.27,,,,,,,
11/21/2018,589.47,589.47,589.47,582.01,0.42,,,,,,,
11/20/2018,586.98,586.98,592.68,581.8,-0.96,,,,,,,
11/19/2018,592.68,592.68,595.35,592.68,-0.44,,,,,,,
11/16/2018,595.31,595.31,597.34,595.05,-0.07,,,,,,,
11/15/2018,595.74,595.74,595.74,592.38,0.16,,,,,,,
11/14/2018,594.78,594.78,595.57,593.16,0.15,,,,,,,
11/13/2018,593.86,593.86,597.08,593.86,-0.37,,,,,,,
11/12/2018,596.08,596.08,597.88,594.85,-0.28,,,,,,,
11/9/2018,597.76,597.76,598.02,594.21,0.46,,,,,,,
11/8/2018,595,595,595.77,592.62,0.4,,,,,,,
11/7/2018,592.62,592.62,594.73,592.27,-0.28,,,,,,,
11/6/2018,594.29,594.29,597.17,592.81,-0.4,,,,,,,
11/5/2018,596.67,596.67,597.17,592.48,-0.02,,,,,,,
11/2/2018,596.8,596.8,599.51,594.95,0.04,,,,,,,
11/1/2018,596.58,596.58,597.49,595.41,-0.04,,,,,,,
10/31/2018,596.81,596.81,597.66,592.25,-0.11,,,,,,,
10/30/2018,597.44,597.44,602.38,594.95,-0.82,,,,,,,
10/29/2018,602.38,602.38,602.38,598.93,0.46,,,,,,,
10/26/2018,599.65,599.65,600.22,595.61,0.15,,,,,,,
10/25/2018,598.78,598.78,602.48,596.41,-0.23,,,,,,,
10/24/2018,600.14,600.14,600.14,596.59,0.52,,,,,,,
10/23/2018,597.06,597.06,606.95,593.89,-1.63,,,,,,,
10/22/2018,606.95,606.95,609.72,605.1,-0.2,,,,,,,
10/19/2018,608.18,608.18,608.79,607.5,0,,,,,,,
10/18/2018,608.16,608.16,611.87,608.16,-0.34,,,,,,,
10/17/2018,610.26,610.26,610.26,607.83,0.12,,,,,,,
10/16/2018,609.51,609.51,610.75,607.8,-0.2,,,,,,,
10/15/2018,610.75,610.75,612.41,608.68,0.06,,,,,,,
10/12/2018,610.4,610.4,610.66,608.02,0.22,,,,,,,
10/11/2018,609.09,609.09,617.45,606.17,-1.35,,,,,,,
10/10/2018,617.42,617.42,618.26,616.72,0.05,,,,,,,
10/9/2018,617.13,617.13,619.24,615.91,-0.23,,,,,,,
10/8/2018,618.55,618.55,623.41,618.26,-0.78,,,,,,,
10/5/2018,623.41,623.41,623.41,621.42,0.14,,,,,,,
10/4/2018,622.52,622.52,623.85,620.6,0.06,,,,,,,
10/3/2018,622.17,622.17,628.88,618.93,-1.01,,,,,,,
10/2/2018,628.49,628.49,628.49,625.74,0.44,,,,,,,
10/1/2018,625.74,625.74,625.74,623.81,0.22,,,,,,,
9/28/2018,624.39,624.39,626.19,623.63,0.12,,,,,,,
9/27/2018,623.63,623.63,624.21,622.63,0.09,,,,,,,
9/26/2018,623.1,623.1,623.88,621.36,-0.07,,,,,,,
9/25/2018,623.52,623.52,625.47,623.48,0.01,,,,,,,
9/24/2018,623.48,623.48,627.75,623.23,0,,,,,,,
9/21/2018,623.48,623.48,627.75,623.23,-0.57,,,,,,,
9/20/2018,627.08,627.08,627.81,626.28,-0.08,,,,,,,
9/19/2018,627.6,627.6,630.26,626.79,-0.36,,,,,,,
9/18/2018,629.86,629.86,630.26,626.54,0.32,,,,,,,
9/17/2018,627.84,627.84,629.6,627.1,-0.24,,,,,,,
9/14/2018,629.37,629.37,631,627.94,-0.1,,,,,,,
9/13/2018,630.02,630.02,631.44,626.85,-0.22,,,,,,,
9/12/2018,631.44,631.44,632.68,629.05,-0.09,,,,,,,
9/11/2018,632.02,632.02,632.84,627.38,0.51,,,,,,,
9/10/2018,628.8,628.8,629.09,625.47,0.29,,,,,,,
9/7/2018,626.99,626.99,629.95,626.99,-0.18,,,,,,,
9/5/2018,628.11,628.11,632.77,627.41,-0.74,,,,,,,
9/4/2018,632.77,632.77,634.21,630.07,0.43,,,,,,,
9/3/2018,630.07,630.07,633.07,629.39,-0.28,,,,,,,
8/31/2018,631.83,631.83,634.92,631.83,-0.34,,,,,,,
8/30/2018,633.96,633.96,633.96,628,0.56,,,,,,,
8/29/2018,630.41,630.41,633.43,627.99,-0.02,,,,,,,
8/28/2018,630.52,630.52,634.77,629.49,-0.67,,,,,,,
8/27/2018,634.77,634.77,636.81,632.69,-0.24,,,,,,,
8/24/2018,636.32,636.32,636.32,629.93,0.31,,,,,,,
8/23/2018,634.33,634.33,636.17,629.47,0.77,,,,,,,
8/22/2018,629.47,629.47,635.59,629.47,-0.72,,,,,,,
8/21/2018,634.05,634.05,636.82,632.95,-0.01,,,,,,,
8/20/2018,634.14,634.14,634.81,633.33,0.08,,,,,,,
8/17/2018,633.62,633.62,634.35,630.72,0,,,,,,,
8/16/2018,633.62,633.62,633.62,627.1,0.39,,,,,,,
8/15/2018,631.17,631.17,632.5,629.67,-0.21,,,,,,,
8/14/2018,632.5,632.5,635.11,631.27,-0.41,,,,,,,
8/13/2018,635.11,635.11,639.34,634.02,-0.66,,,,,,,
8/10/2018,639.34,639.34,647.29,637.42,-0.38,,,,,,,
8/9/2018,641.76,641.76,642.47,637.84,0.2,,,,,,,
8/8/2018,640.46,640.46,641.25,639.47,0.04,,,,,,,
8/7/2018,640.21,640.21,642.95,639.01,0.13,,,,,,,
8/6/2018,639.4,639.4,640.57,638.72,-0.13,,,,,,,
8/3/2018,640.21,640.21,641.75,635.83,0.14,,,,,,,
8/2/2018,639.31,639.31,639.31,633.14,0.73,,,,,,,
8/1/2018,634.68,634.68,635.87,632.8,0.1,,,,,,,
7/31/2018,634.03,634.03,634.36,627.71,1.01,,,,,,,
7/30/2018,627.71,627.71,632.31,626.35,-0.73,,,,,,,
7/27/2018,632.31,632.31,635.43,631.91,-0.49,,,,,,,
7/26/2018,635.43,635.43,636.02,634.97,-0.09,,,,,,,
7/25/2018,636.02,636.02,638.07,635.4,-0.18,,,,,,,
7/24/2018,637.18,637.18,637.18,633.41,0.6,,,,,,,
7/23/2018,633.41,633.41,635.26,630.48,0.22,,,,,,,
7/20/2018,632.01,632.01,634.33,629.69,0.23,,,,,,,
7/19/2018,630.55,630.55,631.24,624.71,0.33,,,,,,,
7/18/2018,628.47,628.47,628.49,624.47,0.64,,,,,,,
7/17/2018,624.47,624.47,625.36,622.28,0.1,,,,,,,
7/16/2018,623.85,623.85,627.46,620.7,-0.51,,,,,,,
7/13/2018,627.07,627.07,628.16,626.77,-0.07,,,,,,,
7/12/2018,627.5,627.5,628.49,624.71,0.41,,,,,,,
7/11/2018,624.94,624.94,629.59,624.94,-0.65,,,,,,,
7/10/2018,629.05,629.05,630.99,625.99,0.11,,,,,,,
7/9/2018,628.36,628.36,633.69,626.13,-0.84,,,,,,,
7/6/2018,633.69,633.69,633.99,629.51,0.66,,,,,,,
7/5/2018,629.51,629.51,632.73,628.49,-0.14,,,,,,,
7/4/2018,630.37,630.37,630.37,626.53,0.61,,,,,,,
7/3/2018,626.53,626.53,630.8,625.48,-0.04,,,,,,,
7/2/2018,626.8,626.8,635.92,626.8,-1.18,,,,,,,
6/29/2018,634.26,634.26,635.51,630.91,0.18,,,,,,,
6/28/2018,633.13,633.13,635.55,632.71,-0.06,,,,,,,
6/27/2018,633.54,633.54,633.54,629.38,0.26,,,,,,,
6/26/2018,631.87,631.87,633.44,631.77,-0.08,,,,,,,
6/25/2018,632.4,632.4,634.96,630.27,0.25,,,,,,,
6/22/2018,630.81,630.81,632.21,628.87,-0.1,,,,,,,
6/21/2018,631.43,631.43,632.9,630.66,-0.13,,,,,,,
6/20/2018,632.27,632.27,632.58,629.51,0.21,,,,,,,
6/19/2018,630.96,630.96,632.4,629.7,0.03,,,,,,,
6/18/2018,630.77,630.77,630.77,626.5,0.46,,,,,,,
6/15/2018,627.9,627.9,637.33,625.78,-1.48,,,,,,,
6/14/2018,637.33,637.33,637.63,633.37,0.41,,,,,,,
6/13/2018,634.71,634.71,637.43,631.67,0.38,,,,,,,
6/12/2018,632.33,632.33,632.33,628.28,0.44,,,,,,,
6/11/2018,629.59,629.59,631.83,629.53,-0.35,,,,,,,
6/8/2018,631.83,631.83,632.87,628.82,0.02,,,,,,,
6/7/2018,631.71,631.71,634.59,631.66,-0.39,,,,,,,
6/6/2018,634.18,634.18,636.67,633.11,0.06,,,,,,,
6/5/2018,633.77,633.77,638.81,633.77,-0.71,,,,,,,
6/4/2018,638.33,638.33,640.59,637.66,0.07,,,,,,,
6/1/2018,637.89,637.89,641.74,636.55,0.21,,,,,,,
5/31/2018,636.55,636.55,644.01,634.14,0.36,,,,,,,
5/30/2018,634.25,634.25,637.11,633.92,-0.45,,,,,,,
5/29/2018,637.11,637.11,639.3,634.04,-0.34,,,,,,,
5/28/2018,639.3,639.3,642.83,637.39,-0.43,,,,,,,
5/25/2018,642.09,642.09,642.9,640.93,-0.13,,,,,,,
5/23/2018,642.9,642.9,644.44,640.19,-0.24,,,,,,,
5/22/2018,644.44,644.44,648.37,642.71,-0.28,,,,,,,
5/21/2018,646.24,646.24,647.84,645.09,-0.25,,,,,,,
5/18/2018,647.84,647.84,649.98,647.6,-0.33,,,,,,,
5/17/2018,649.98,649.98,649.98,642.11,1.15,,,,,,,
5/16/2018,642.57,642.57,643.5,640.86,-0.09,,,,,,,
5/15/2018,643.17,643.17,645.68,642.37,-0.17,,,,,,,
5/14/2018,644.24,644.24,645.8,643.2,-0.2,,,,,,,
5/11/2018,645.51,645.51,650.8,644.29,-0.58,,,,,,,
5/10/2018,649.29,649.29,652.18,646.93,-0.44,,,,,,,
5/9/2018,652.18,652.18,653.31,648.83,-0.13,,,,,,,
5/8/2018,653.01,653.01,656.92,651.68,0.02,,,,,,,
5/4/2018,652.88,652.88,658.81,651.57,-0.9,,,,,,,
5/3/2018,658.81,658.81,658.81,652.74,0.69,,,,,,,
5/2/2018,654.28,654.28,658.11,652.15,-0.58,,,,,,,
4/30/2018,658.11,658.11,659.34,654.83,-0.01,,,,,,,
4/27/2018,658.2,658.2,660.76,658.11,-0.33,,,,,,,
4/26/2018,660.38,660.38,663.22,658.85,-0.41,,,,,,,
4/25/2018,663.11,663.11,663.11,658.44,0.61,,,,,,,
4/24/2018,659.1,659.1,659.28,657.24,0,,,,,,,
4/23/2018,659.1,659.1,662.65,657.65,0.1,,,,,,,
4/20/2018,658.44,658.44,663.51,658.3,-0.66,,,,,,,
4/19/2018,662.79,662.79,663.04,660.45,0.35,,,,,,,
4/18/2018,660.45,660.45,663.55,658.06,-0.12,,,,,,,
4/17/2018,661.25,661.25,663.23,658.52,-0.26,,,,,,,
4/16/2018,662.99,662.99,664.38,657.89,-0.03,,,,,,,
4/13/2018,663.22,663.22,664.69,661.06,0.33,,,,,,,
4/12/2018,661.06,661.06,664.88,658.47,0.06,,,,,,,
4/11/2018,660.64,660.64,668.55,660.25,-0.62,,,,,,,
4/10/2018,664.75,664.75,664.75,659.03,0.87,,,,,,,
4/5/2018,659.03,659.03,659.03,653.81,0.7,,,,,,,
4/4/2018,654.44,654.44,654.44,650.16,0.2,,,,,,,
4/3/2018,653.14,653.14,659.84,649.17,0.61,,,,,,,
3/29/2018,649.17,649.17,654.92,647.14,-0.75,,,,,,,
3/28/2018,654.09,654.09,655.25,645.23,-0.18,,,,,,,
3/27/2018,655.25,655.25,660.95,652.67,0.22,,,,,,,
3/26/2018,653.82,653.82,661.77,651.53,-1.2,,,,,,,
3/23/2018,661.77,661.77,668.61,660.72,-0.88,,,,,,,
3/22/2018,667.67,667.67,671.76,664.65,-0.29,,,,,,,
3/21/2018,669.62,669.62,669.62,660.72,1.35,,,,,,,
3/20/2018,660.72,660.72,671.8,658.12,-1.65,,,,,,,
3/19/2018,671.8,671.8,679.98,670.95,-1.2,,,,,,,
3/16/2018,679.98,679.98,682.51,678.81,0.11,,,,,,,
3/15/2018,679.21,679.21,679.68,673.77,-0.07,,,,,,,
3/14/2018,679.68,679.68,679.82,676.83,-0.02,,,,,,,
3/13/2018,679.82,679.82,681.36,678.01,-0.23,,,,,,,
3/12/2018,681.36,681.36,686.36,681.3,-0.66,,,,,,,
3/9/2018,685.86,685.86,685.86,674.86,0.43,,,,,,,
3/8/2018,682.94,682.94,687.42,680.93,-0.65,,,,,,,
3/7/2018,687.42,687.42,687.42,681.67,0.84,,,,,,,
3/6/2018,681.67,681.67,686.83,681.67,-0.21,,,,,,,
3/5/2018,683.12,683.12,685.12,682.02,0,,,,,,,
3/2/2018,683.12,683.12,685.12,682.02,-0.24,,,,,,,
3/1/2018,684.74,684.74,687.8,684.74,-0.25,,,,,,,
2/28/2018,686.43,686.43,687.88,685.58,-0.17,,,,,,,
2/27/2018,687.57,687.57,687.81,684.54,0.21,,,,,,,
2/26/2018,686.16,686.16,690.18,681.7,-0.16,,,,,,,
2/23/2018,687.26,687.26,689.25,684.36,-0.08,,,,,,,
2/22/2018,687.83,687.83,692.38,685.39,-0.56,,,,,,,
2/21/2018,691.71,691.71,695.75,691.71,-0.38,,,,,,,
2/20/2018,694.36,694.36,694.36,690.82,0.34,,,,,,,
2/19/2018,692.02,692.02,697.55,692.02,-0.63,,,,,,,
2/16/2018,696.4,696.4,696.4,692.07,0.4,,,,,,,
2/15/2018,693.64,693.64,699.15,692.05,-0.52,,,,,,,
2/14/2018,697.24,697.24,704.42,697.24,-0.12,,,,,,,
2/13/2018,698.05,698.05,701.06,695.53,0.19,,,,,,,
2/12/2018,696.71,696.71,703.42,693.07,0.41,,,,,,,
2/9/2018,693.87,693.87,698.71,684.18,-0.69,,,,,,,
2/8/2018,698.71,698.71,702.39,694.51,-0.38,,,,,,,
2/7/2018,701.4,701.4,704.32,690.59,1.57,,,,,,,
2/6/2018,690.59,690.59,716.12,690.59,-3.57,,,,,,,
2/5/2018,716.12,716.12,719.71,712.2,-0.5,,,,,,,
2/2/2018,719.71,719.71,720.68,710.39,1.11,,,,,,,
2/1/2018,711.82,711.82,713.86,710.78,-0.13,,,,,,,
1/31/2018,712.73,712.73,712.73,709.8,0.27,,,,,,,
1/30/2018,710.8,710.8,712.35,707.97,0.19,,,,,,,
1/29/2018,709.45,709.45,711.51,708.72,-0.02,,,,,,,
1/26/2018,709.62,709.62,710.83,706.1,0.2,,,,,,,
1/25/2018,708.17,708.17,708.66,706.56,0.18,,,,,,,
1/24/2018,706.89,706.89,711.87,706.89,-0.34,,,,,,,
1/23/2018,709.28,709.28,711.53,707.94,0.18,,,,,,,
1/22/2018,708.02,708.02,712.09,706.97,-0.52,,,,,,,
1/19/2018,711.69,711.69,712.06,708.29,0.07,,,,,,,
1/18/2018,711.2,711.2,711.26,708.76,0.19,,,,,,,
1/17/2018,709.86,709.86,716.76,706.95,-0.77,,,,,,,
1/16/2018,715.4,715.4,718.16,713.91,0.15,,,,,,,
1/15/2018,714.31,714.31,714.54,709.45,0.6,,,,,,,
1/12/2018,710.02,710.02,711.46,702.78,1.03,,,,,,,
1/11/2018,702.78,702.78,710.14,697.93,0.69,,,,,,,
1/10/2018,697.93,697.93,700.14,687.68,1.43,,,,,,,
1/9/2018,688.11,688.11,691.29,686.33,-0.11,,,,,,,
1/8/2018,688.88,688.88,692.24,685.85,-0.49,,,,,,,
1/5/2018,692.24,692.24,695.49,689.46,0.18,,,,,,,
1/4/2018,691.01,691.01,692.61,685.09,0.86,,,,,,,
1/3/2018,685.09,685.09,687.64,677.19,0.06,,,,,,,
1/2/2018,684.71,684.71,685.89,677.45,1.07,,,,,,,
12/29/2017,677.45,677.45,678.53,671.83,0.28,,,,,,,
12/28/2017,675.57,675.57,676.96,669.34,0.56,,,,,,,
12/22/2017,671.84,671.84,671.84,664.18,0.91,,,,,,,
12/21/2017,665.76,665.76,665.76,662,0.3,,,,,,,
12/20/2017,663.79,663.79,663.79,660.15,0.15,,,,,,,
12/19/2017,662.8,662.8,662.81,659.45,0.09,,,,,,,
12/18/2017,662.19,662.19,664.79,662.19,-0.37,,,,,,,
12/15/2017,664.67,664.67,664.93,658.46,0.17,,,,,,,
12/14/2017,663.57,663.57,666.74,663.16,-0.48,,,,,,,
12/13/2017,666.74,666.74,667.97,664.57,-0.04,,,,,,,
12/12/2017,666.99,666.99,668.99,665.08,0.23,,,,,,,
12/11/2017,665.47,665.47,667.32,663.8,0.03,,,,,,,
12/8/2017,665.29,665.29,667.46,663.13,-0.01,,,,,,,
12/7/2017,665.37,665.37,667.7,664.39,-0.14,,,,,,,
12/6/2017,666.31,666.31,670.08,663.66,-0.28,,,,,,,
12/5/2017,668.19,668.19,669.68,666.49,-0.2,,,,,,,
12/4/2017,669.53,669.53,670.42,667.02,0.38,,,,,,,
12/1/2017,667.02,667.02,667.02,662.32,0.3,,,,,,,
11/30/2017,665.03,665.03,668.53,664.03,-0.34,,,,,,,
11/29/2017,667.27,667.27,669.17,665.26,-0.02,,,,,,,
11/28/2017,667.39,667.39,667.86,665.36,0.21,,,,,,,
11/27/2017,666.01,666.01,669.4,664.94,-0.2,,,,,,,
11/24/2017,667.37,667.37,667.91,665.49,-0.08,,,,,,,
11/23/2017,667.91,667.91,670.02,666.76,-0.22,,,,,,,
11/22/2017,669.38,669.38,669.97,668.76,-0.09,,,,,,,
11/21/2017,669.97,669.97,671.4,668.18,0.12,,,,,,,
11/20/2017,669.14,669.14,670.26,667.97,0.04,,,,,,,
11/17/2017,668.87,668.87,671.27,667.52,-0.01,,,,,,,
11/16/2017,668.91,668.91,669.89,666.62,-0.02,,,,,,,
11/15/2017,669.04,669.04,671.81,668.26,-0.24,,,,,,,
11/14/2017,670.66,670.66,671.06,668.71,0.22,,,,,,,
11/13/2017,669.22,669.22,673.92,669.13,-0.38,,,,,,,
11/10/2017,671.78,671.78,671.78,667.71,0.01,,,,,,,
11/9/2017,671.73,671.73,674.58,669.38,-0.11,,,,,,,
11/8/2017,672.49,672.49,675.79,669.9,-0.27,,,,,,,
11/7/2017,674.34,674.34,674.89,669.06,0.23,,,,,,,
11/6/2017,672.79,672.79,676.02,672.59,-0.37,,,,,,,
11/3/2017,675.28,675.28,675.28,669.86,0.77,,,,,,,
11/2/2017,670.13,670.13,672.68,666.25,-0.11,,,,,,,
11/1/2017,670.9,670.9,675.28,670.9,-0.08,,,,,,,
10/31/2017,671.41,671.41,673.59,669.99,0.21,,,,,,,
10/30/2017,669.99,669.99,670.36,665.73,0.64,,,,,,,
10/27/2017,665.73,665.73,665.73,652.11,1.5,,,,,,,
10/26/2017,655.9,655.9,657.63,651.69,0.23,,,,,,,
10/25/2017,654.37,654.37,654.59,649.72,0.28,,,,,,,
10/24/2017,652.55,652.55,667.48,651.49,-2.24,,,,,,,
10/23/2017,667.48,667.48,670.6,666.95,-0.05,,,,,,,
10/20/2017,667.82,667.82,671,666.81,-0.05,,,,,,,
10/19/2017,668.18,668.18,670.92,667.01,-0.35,,,,,,,
10/18/2017,670.55,670.55,671.11,668.12,-0.08,,,,,,,
10/17/2017,671.11,671.11,671.11,668.45,0.12,,,,,,,
10/16/2017,670.28,670.28,671.07,669.17,0.17,,,,,,,
10/13/2017,669.17,669.17,671.69,668.31,0.13,,,,,,,
10/12/2017,668.31,668.31,673.03,668.08,-0.67,,,,,,,
10/11/2017,672.8,672.8,676.26,672.03,-0.51,,,,,,,
10/10/2017,676.26,676.26,679.9,672.71,-0.46,,,,,,,
10/9/2017,679.41,679.41,680.96,677.73,-0.01,,,,,,,
10/6/2017,679.5,679.5,679.69,672.62,0.98,,,,,,,
10/5/2017,672.93,672.93,678.07,671.43,-0.65,,,,,,,
10/4/2017,677.35,677.35,681.73,676.36,-0.49,,,,,,,
10/3/2017,680.67,680.67,688.3,679.71,-1.03,,,,,,,
10/2/2017,687.75,687.75,693.47,686.71,-0.05,,,,,,,
9/29/2017,688.11,688.11,691.21,687.06,-0.18,,,,,,,
9/28/2017,689.37,689.37,690.55,684.12,0.77,,,,,,,
9/27/2017,684.12,684.12,684.68,678.96,0.11,,,,,,,
9/26/2017,683.35,683.35,687.05,680.87,0.36,,,,,,,
9/25/2017,680.87,680.87,681.32,675.31,0.33,,,,,,,
9/21/2017,678.65,678.65,684.84,677.65,0.15,,,,,,,
9/20/2017,677.65,677.65,679.92,670.33,1.09,,,,,,,
9/19/2017,670.33,670.33,673.52,665.94,0.15,,,,,,,
9/18/2017,669.32,669.32,680.83,659.93,-1.69,,,,,,,
9/15/2017,680.83,680.83,684.43,680.83,-0.4,,,,,,,
9/14/2017,683.53,683.53,690.41,682.58,-0.9,,,,,,,
9/13/2017,689.74,689.74,694.8,685.68,-0.7,,,,,,,
9/12/2017,694.58,694.58,705.12,694.58,-0.84,,,,,,,
9/11/2017,700.46,700.46,707.93,697.87,-0.72,,,,,,,
9/8/2017,705.51,705.51,707.06,700.81,-0.05,,,,,,,
9/7/2017,705.87,705.87,709.69,705.87,-0.01,,,,,,,
9/5/2017,705.93,705.93,710.27,704.17,0.03,,,,,,,
9/4/2017,705.7,705.7,713.65,705.7,-0.65,,,,,,,
9/1/2017,710.31,710.31,711.74,704.6,0.69,,,,,,,
8/31/2017,705.44,705.44,709.86,704.91,-0.16,,,,,,,
8/30/2017,706.54,706.54,711.13,705.6,-0.65,,,,,,,
8/29/2017,711.13,711.13,715.82,708.05,-0.39,,,,,,,
8/28/2017,713.94,713.94,715.04,712.71,-0.01,,,,,,,
8/25/2017,714.03,714.03,719.17,712.05,-0.61,,,,,,,
8/24/2017,718.44,718.44,725.83,718.4,-0.63,,,,,,,
8/23/2017,723.02,723.02,727.72,719.67,0.47,,,,,,,
8/22/2017,719.67,719.67,722.66,718.03,-0.14,,,,,,,
8/21/2017,720.71,720.71,723.82,719.19,-0.27,,,,,,,
8/18/2017,722.69,722.69,729.19,721.68,-0.89,,,,,,,
8/17/2017,729.19,729.19,732.31,727.06,-0.23,,,,,,,
8/16/2017,730.9,730.9,733.4,729.28,0.22,,,,,,,
8/15/2017,729.28,729.28,731.94,727.17,0.23,,,,,,,
8/14/2017,727.61,727.61,728.18,724.66,0.29,,,,,,,
8/11/2017,725.48,725.48,729.88,724.19,-0.51,,,,,,,
8/10/2017,729.22,729.22,729.92,726.8,0.3,,,,,,,
8/9/2017,727.06,727.06,728.9,725.79,0.17,,,,,,,
8/8/2017,725.79,725.79,727.58,724.21,0.22,,,,,,,
8/7/2017,724.21,724.21,724.83,719.64,0.58,,,,,,,
8/4/2017,720.06,720.06,720.14,716.39,-0.01,,,,,,,
8/3/2017,720.14,720.14,723.82,715.14,0.7,,,,,,,
8/2/2017,715.14,715.14,715.83,711.48,0.26,,,,,,,
8/1/2017,713.3,713.3,716.78,711.78,-0.27,,,,,,,
7/31/2017,715.21,715.21,715.22,710.98,0.59,,,,,,,
7/28/2017,710.98,710.98,712.7,709.3,-0.09,,,,,,,
7/27/2017,711.64,711.64,714.59,707.45,-0.41,,,,,,,
7/26/2017,714.59,714.59,714.62,709.66,0.4,,,,,,,
7/25/2017,711.77,711.77,713.05,709.93,-0.15,,,,,,,
7/24/2017,712.83,712.83,713.86,710.73,0.13,,,,,,,
7/21/2017,711.93,711.93,713.95,710.04,-0.15,,,,,,,
7/20/2017,712.97,712.97,714.54,709.99,0.31,,,,,,,
7/19/2017,710.78,710.78,710.78,706.28,0.52,,,,,,,
7/18/2017,707.1,707.1,710.96,705.6,-0.54,,,,,,,
7/17/2017,710.93,710.93,713.1,707.54,-0.3,,,,,,,
7/14/2017,713.1,713.1,713.1,708.73,0.51,,,,,,,
7/13/2017,709.48,709.48,711.17,708.53,-0.24,,,,,,,
7/12/2017,711.17,711.17,711.41,708.77,0.34,,,,,,,
7/11/2017,708.77,708.77,709.48,706.26,-0.07,,,,,,,
7/10/2017,709.26,709.26,710.29,704.07,0.18,,,,,,,
7/7/2017,707.96,707.96,711.98,707.58,-0.44,,,,,,,
7/6/2017,711.12,711.12,713.37,710.96,-0.04,,,,,,,
7/5/2017,711.42,711.42,713.86,709.93,0,,,,,,,
7/4/2017,711.44,711.44,712.84,704.92,0.89,,,,,,,
7/3/2017,705.16,705.16,705.29,700.81,0.24,,,,,,,
6/30/2017,703.46,703.46,703.94,700.63,0.14,,,,,,,
6/29/2017,702.49,702.49,704.17,699.6,0.04,,,,,,,
6/28/2017,702.21,702.21,702.21,695.33,0.73,,,,,,,
6/27/2017,697.12,697.12,697.6,691.48,0.82,,,,,,,
6/26/2017,691.48,691.48,691.48,685.88,0.55,,,,,,,
6/23/2017,687.67,687.67,688.08,683.59,0.6,,,,,,,
6/22/2017,683.59,683.59,687.2,682.25,-0.39,,,,,,,
6/21/2017,686.25,686.25,687.32,679.7,-0.16,,,,,,,
6/20/2017,687.32,687.32,687.33,684.65,0.2,,,,,,,
6/19/2017,685.96,685.96,689.1,684.15,0.12,,,,,,,
6/16/2017,685.12,685.12,685.12,679.35,0.21,,,,,,,
6/15/2017,683.66,683.66,683.92,675.29,0.27,,,,,,,
6/14/2017,681.81,681.81,683.45,680.15,0.11,,,,,,,
6/13/2017,681.05,681.05,683.26,680.38,-0.05,,,,,,,
6/12/2017,681.39,681.39,684.88,675.83,0.82,,,,,,,
6/9/2017,675.83,675.83,677.82,674.02,-0.23,,,,,,,
6/8/2017,677.39,677.39,682.21,674.48,-0.54,,,,,,,
6/7/2017,681.1,681.1,682.1,675.14,0.78,,,,,,,
6/6/2017,675.82,675.82,678.44,673.8,0.3,,,,,,,
6/5/2017,673.8,673.8,675.45,669.79,0.5,,,,,,,
6/2/2017,670.48,670.48,670.48,664.08,0.96,,,,,,,
6/1/2017,664.08,664.08,664.88,659.37,0.43,,,,,,,
5/31/2017,661.23,661.23,665.18,659.35,0.29,,,,,,,
5/30/2017,659.35,659.35,660.5,651.76,0.59,,,,,,,
5/29/2017,655.51,655.51,660.26,654.09,-0.61,,,,,,,
5/26/2017,659.5,659.5,661.95,658.5,0.15,,,,,,,
5/25/2017,658.5,658.5,662.32,657.41,-0.34,,,,,,,
5/23/2017,660.74,660.74,661.61,655,0.88,,,,,,,
5/22/2017,655,655,658.94,655,-0.58,,,,,,,
5/19/2017,658.8,658.8,662.06,658.1,-0.11,,,,,,,
5/18/2017,659.51,659.51,661.97,658.56,-0.37,,,,,,,
5/17/2017,661.97,661.97,663.74,658.54,0.17,,,,,,,
5/16/2017,660.87,660.87,661.51,653.44,0.78,,,,,,,
5/15/2017,655.77,655.77,657.07,654.97,0.12,,,,,,,
