Source,Group,SubGroup,Cost,Amount,ID,Chapter,Name,Description,Alanine,Alpha-carotene,Alpha-tocopherol,Arginine,Asparagine,Aspartic acid,Available carbohydrate by difference,Beta-carotene,Beta-carotene equivalents,Beta-tocopherol,Beta-tocopherol + Gamma-tocopherol,Biotin,Boron,Cadmium,Calcium,Chloride,Cholecalciferol (Vitamin D3),Cholesterol,Chromium,Cobalt,Copper,Cystine,Delta-tocopherol,Dietary folate equivalents,"Disaccharides, total",Dry matter,Edible portion,"Energy, total metabolisable (kcal)","Energy, total metabolisable (kcal, including dietary fibre)","Energy, total metabolisable (kJ)","Energy, total metabolisable (kJ, including dietary fibre)",Ergocalciferol (Vitamin D2),"Fat, total",Fatty acid 18:3 omega-3,Fatty acid 20:5 omega-3,Fatty acid 22:5 omega-3,Fatty acid 22:6 omega-3,"Fatty acid cis,cis 18:2 omega-6","Fatty acids, total","Fatty acids, total long chain polyunsaturated omega-3","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated omega-3","Fatty acids, total saturated","Fatty acids, total trans","Fibre, total dietary","Fibre, water-insoluble","Fibre, water-soluble",Fluoride,"Folate food, naturally occurring food folates","Folate, total","Folic acid, synthetic folic acid",Fructose,Gamma-tocopherol,Glucose,Glutamic acid,Glycine,Glycogen,Histidine,Hydroxyproline,Iodide,Iron,Isoleucine,Lactic acid (grams),Lactose,Lead,Leucine,Lithium,Lutein,Lycopene,Lysine,Magnesium,Malic acid (grams),Maltodextrin,Maltose,Manganese,Mercury,Methionine,Molybdenum,"Monosaccharides, total",Niacin equivalents from tryptophan,"Niacin equivalents, total","Niacin, preformed",Nickel,"Nitrogen, total",Nitrogen-to-protein conversion factor,"Organic acids, total (grams)",Oxalic acid (grams),Pantothenic acid,Phenylalanine,Phosphorus,"Phytosterols, total","Polysaccharides, non-starch","Polysaccharides, non-starch, water-insoluble","Polysaccharides, non-starch, water-soluble",Potassium,Proline,"Protein, total; calculated from total nitrogen","Proximates, total",Quinic acid (grams),Retinol,Riboflavin,Rubidium,Selenium,Serine,Silicon (acid soluble),Sodium,"Starch, resistant","Starch, total",Succinic acid (grams),Sucrose,"Sugar, added","Sugar, free","Sugars, total",Sulphur,Taurine,Thiamin,Threonine,Tin,Total carbohydrate by difference,Total carbohydrates by summation,Total fat-to-total fatty acids conversion factor,Tryptophan,Tyrosine,Valine,Vanadium,"Vitamin A, retinol activity equivalents","Vitamin A, retinol equivalents",Vitamin B12,Vitamin B6,Vitamin C,Vitamin D; calculated by summation,"Vitamin E, alpha-tocopherol equivalents",Vitamin K,Water,Zeaxanthin,Zinc
Plant,Fruit,Grape,0.8935,1.3,L1018,L,"Grape, red or green, seedless, raw, European type","Grape, red or green, seedless, raw, European type",0,1,0.19,0,0,0,18.07,39,39.5,0,0,0,0,0,10,0,0,0,0,0,0.13,0,0,2,0.15,19.46,96,66.36,66.36,281.83,281.83,0,0.16,0,0,0,0,0,0.128,0,0.007,0.048,0,0.053,0,0,0,0,0,2,2,0,8.13,0.07,7.2,0,0,0,0,0,0.49,0.36,0,0,0,0,0,0,0,0,0,7,0,0,0,71,0,0,0,15.33,0,0.19,0.19,0,0.12,6.25,0,0,0.05,0,20,0,0.89,0,0,191,0,0.75,97.41,0,0,0.07,0,0.1,0,0,2,0,0,0,0.15,0,0,15.48,0,0,0.07,0,0,18.07,15.48,0.8,0,0,0,0,3.29,6.6,0,0.09,10.8,0,0.2,14.6,80.54,0,0.07
Plant,Fruit,Pear,0.43325,1.3,L1015,L,"Pear, flesh & skin, raw, combined varieties","Pear, flesh & skin, raw, combined varieties",0,0,0.23,0,0,0,11.18,10,10,0,0,0,0,0,8.5,0,0,0,0,0,0.08,0,0,7,0.6,15.3,88,44.23,50.63,187.59,213.19,0,0.3,0,0,0,0,0,0.24,0,0.026,0.029,0,0.006,0,3.2,0,0,0,7,7,0,6.8,0.01,2.55,0,0,0,0,0,0.14,0.15,0,0,0.05,0,0,0,0,0,0,6.8,0,0,0.05,45,0,0,0,9.35,0.1,0.34,0.24,0,0.06,6.25,0,0,0,0,12,0,3.17,2.5,0.67,120,0,0.37,98.83,0,0,0.01,0,0.2,0,0,0.5,0,0.06,0,0.5,0,0,9.95,0,0,0.01,0,0,14.38,13.21,0.8,0,0,0,0,0.83,1.67,0,0.03,3,0,0.23,0,84.7,0,0.13
Plant,Fruit,Pear,0.43325,1.3,L1163,L,"Pear, green to yellow skin, flesh & skin, fresh, raw, composite, peak season, New Zealand","Pear, green to yellow skin, flesh & skin, fresh, raw, composite, peak season, New Zealand",0,0,0.25,0,0,0,12.83,21,21,0,0,0,0,0,5.8,0,0,0,0,0,0.07,0,0,0,0,15.9,94.26,34.1,38.9,144.68,163.88,0,0.2,0.008,0.001,0,0,0.028,0.067,0.001,0.011,0.037,0.009,0.019,0,2.4,1.9,0.5,0,0,0,0,6.3,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,39,0,0,0,7.4,0.07,0.07,0,0,0.06,6.25,0,0,0,0,10,0,0,0,0,111,0,0.38,94.88,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0,0,7.4,0,0,0.02,0,0,15.23,10.1,0,4.12,0,0,0,1.75,3.51,0,0,4.66,0,0.25,0,84.1,0,0.1
Plant,Fruit,Pear,0.43325,1.3,L1164,L,"Pear, golden russet - coloured skin, flesh & skin, fresh, raw, composite, peak season, New Zealand","Pear, golden russet - coloured skin, flesh & skin, fresh, raw, composite, peak season, New Zealand",0,0,0.19,0,0,0,12.68,24,24,0,0,0,0,0,8.3,0,0,0,0,0,0.07,0,0,0,0.6,16,94.05,32.28,37.68,136.92,158.52,0,0.2,0.006,0,0,0,0.027,0.055,0,0.004,0.034,0.007,0.017,0,2.7,1.9,0.8,0,0,0,0,5.4,0.01,0.8,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,43,0,0,0,6.2,0.06,0.06,0,0,0.05,6.25,0,0,0,0,12.4,0,0,0,0,122,0,0.32,94.62,0,0,0.02,0,0,0,0,0,0,0.5,0,0.6,0,0,6.8,0,0,0.02,0,0,15.38,10,0,3.51,0,0,0,2,4.01,0,0,4.37,0,0.19,0,84,0,0.09
Plant,Fruit,Pear,0.43325,1.3,L1165,L,"Pear, nashi, gold colour skin, flesh & skin, fresh, raw, composite","Pear, nashi, gold colour skin, flesh & skin, fresh, raw, composite",0,0,0.12,0,0,0,9.72,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0.05,0,0,0,0,13.3,95.85,32.53,38.53,137.98,161.98,0,0.2,0.004,0.006,0,0,0.032,0.067,0.006,0.007,0.042,0.01,0.017,0,3,2.4,0.6,0,0,0,0,5.4,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,29,0,0,0,7.4,0.05,0.05,0,0,0.05,6.25,0,0,0,0,7.5,0,0,0,0,92,0,0.28,97.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0.02,0,0,12.72,10.4,0,3.09,0,0,0,0,0,0,0,2.13,0,0.12,0,86.7,0,0.07
Plant,Fruit,Pear,0.43325,1.3,L1180,L,"Pear, green to yellow skin, flesh & skin, fresh, raw, composite, off season","Pear, green to yellow skin, flesh & skin, fresh, raw, composite, off season",0,0,0.25,0,0,0,11.36,21,21,0,0,0,0,0,8.8,0,0,0,0,0,0.06,0,0,0,0.3,14.4,92.99,34.38,38.78,145.84,163.44,0,0.2,0.008,0.001,0,0,0.028,0.067,0.001,0.011,0.037,0.009,0.019,0,2.2,1.8,0.4,0,0,0,0,5.5,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,42,0,0,0,7.2,0,0,0,0,0.06,6.25,0,0,0,0,10,0,0,0,0,105,0,0.34,96.44,0,0,0.02,0,0,0,0,0,0,0.3,0,0.3,0,0,7.5,0,0,0,0,0,13.56,10,0,0,0,0,0,1.75,3.51,0,0,6.14,0,0.25,0,85.6,0,0.11
Plant,Fruit,Pear,0.43325,1.3,L1181,L,"Pear, golden russet - coloured skin, flesh & skin, fresh, raw, composite, off season","Pear, golden russet - coloured skin, flesh & skin, fresh, raw, composite, off season",0,0,0.19,0,0,0,11.81,24,24,0,0,0,0,0,9,0,0,0,0,0,0.08,0,0,0,1,15.9,92.44,35.75,42.95,151.69,180.49,0,0.2,0.006,0,0,0,0.027,0.055,0,0.004,0.034,0.007,0.017,0,3.6,2.4,1.2,0,0,0,0,5.4,0.01,1.3,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,6.3,0,0,0,44,0,0,0,6.7,0.06,0.06,0,0,0.05,6.25,0,0,0,0,12.2,0,0,0,0,114,0,0.29,96.39,0,0,0.02,0,0,0,0,0,0,0.5,0,1,0,0,7.7,0,0,0.02,0,0,15.41,11.8,0,3.51,0,0,0,2,4.01,0,0,3.97,0,0.19,0,84.1,0,0.08
Plant,Fruit,Pear,0.43325,1.3,L1184,L,"Pear, green to yellow skin, flesh & skin, fresh, raw, composite","Pear, green to yellow skin, flesh & skin, fresh, raw, composite",0,0,0.25,0,0,0,12.09,21,21,0,0,0,0,0,7.3,0,0,0,0,0,0.07,0,0,0,0.15,15.15,93.63,34.24,38.84,145.26,163.66,0,0.2,0.008,0.001,0,0,0.028,0.067,0.001,0.011,0.037,0.009,0.019,0.009,2.3,1.85,0.45,0,0,0,0,5.9,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,40.5,0,0,0,7.3,0.04,0.04,0,0,0.06,6.25,0,0,0,0,10,0,0,0,0,108,0,0.36,95.66,0,0,0.02,0,0,0,0,0,0,0.3,0,0.15,0,0,7.45,0,0,0.01,0,0,14.39,10.05,0,2.06,0,0,0,1.75,3.51,0,0,5.4,0,0.25,0,84.85,0,0.11
Plant,Fruit,Pear,0.43325,1.3,L1185,L,"Pear, golden russet coloured skin, flesh & skin, fresh, raw, composite","Pear, golden russet coloured skin, flesh & skin, fresh, raw, composite",0,0,0.19,0,0,0,12.25,24,24,0,0,0,0,0,8.65,0,0,0,0,0,0.07,0,0,0,0.8,15.95,93.25,34.01,40.31,144.3,169.5,0,0.2,0.006,0,0,0,0.027,0.055,0,0.004,0.034,0.007,0.017,0,3.15,2.15,1,0,0,0,0,5.4,0.01,1.05,0,0,0,0,0,0.15,0.07,0,0,0,0,0,0,0,0,0,6.3,0,0,0,43.5,0,0,0,6.45,0.06,0.06,0,0,0.05,6.25,0,0,0,0,12.3,0,0,0,0,118,0,0.3,95.5,0,0,0.02,0,0,0,0,0,0,0.5,0,0.8,0,0,7.25,0,0,0.02,0,0,15.4,10.9,0,3.51,0,0,0,2,4.01,0,0,4.17,0,0.19,0,84.05,0,0.09
Plant,Fruit,Pear,0.43325,1.3,L130,L,"Pear, flesh & skin, raw, Buerre Bosc","Pear, flesh & skin, raw, Buerre Bosc",0,0,0.17,0,0,0,10.75,10,10,0,0,0.1,0,1,11,1,0,0,0,0,0.03,0,0,8,0.7,15,84,52.41,58.83,222.26,247.94,0,0.39,0,0,0,0,0,0.312,0,0.131,0.147,0,0.034,0,3.21,0,0,0,8,8,0,8.7,0,2.4,0,0,0,0,0,0.14,0.43,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,11.1,0.1,0.34,0.24,0,0.06,6.25,0,0,0.06,0,11,0,2.04,1.39,0.65,96,0,0.38,101.11,0,0,0.01,0,0.2,0,0,3,0,0.05,0,0.7,0,0,11.8,4,0,0.01,0,0,13.96,15.06,0.8,0,0,0,0,0.83,1.67,0,0.04,3,0,0.17,0,85,0,0.04
Plant,Fruit,Pear,0.43325,1.3,L131,L,"Pear, flesh & skin, raw, Louise Bonne de Jersey","Pear, flesh & skin, raw, Louise Bonne de Jersey",0,0,0.17,0,0,0,10.75,10,10,0,0,0.1,0,2,11,1,0,0,6,0,0.1,0,0,8,0.7,15,82,52.41,58.83,222.26,247.94,0,0.39,0,0,0,0,0,0.312,0,0.131,0.147,0,0.034,0,3.21,0,0,0,8,8,0,8.7,0,2.4,0,0,0,0,0,0.14,0.43,0,0,0,0,0,0,0,0,0,6,0,0,0,30,0,0,0,11.1,0.1,0.34,0.24,0,0.06,6.25,0,0,0.06,0,11,0,2.04,1.39,0.65,96,0,0.38,101.11,0,0,0.01,0,0.2,0,0,3,0,0.05,0,0.7,0,0,11.8,4,0,0.01,0,0,13.96,15.06,0.8,0,0,0,0,0.83,1.67,0,0.04,3,0,0.17,0,85,0,0.07
Plant,Fruit,Pear,0.43325,1.3,L133,L,"Pear, flesh & skin, raw, Williams' bon Chretien","Pear, flesh & skin, raw, Williams' bon Chretien",0,0,0.17,0,0,0,10.45,10,10,0,0,0.1,0,0,11,1,0,0,2,0,0.1,0,0,8,1,14.7,92,51.61,58.03,218.86,244.54,0,0.39,0,0,0,0,0,0.312,0,0.131,0.147,0,0.034,0,3.21,0,0,0,8,8,0,8.8,0,1.8,0,0,0,0,0,0.14,0.43,0,0,0,0,0,0,0,0,0,6,0,0,0,40,0,0,0,10.6,0.1,0.34,0.24,0,0.06,6.25,0,0,0.06,0,11,0,2,1.36,0.64,96,0,0.38,101.21,0,0,0.01,0,0.22,0,0,3,0,0.05,0,1,0,0,11.6,4,0,0.01,0,0,13.66,14.86,0.8,0,0,0,0,0.83,1.67,0,0.04,3,0,0.17,0,85.3,0,0.09
Plant,Fruit,Pineapple,0.31925,1.3,L144,L,"Pineapple, flesh, raw","Pineapple, flesh, raw",0,0,0.1,0,0,0,10.3,60,60,0,0,0.3,0,0,12,29,0,0,0,0,0.08,0,0,5,6.7,13.5,53,49.4,53.6,209.7,226.5,0,0.2,0,0,0,0,0,0.16,0,0.034,0.103,0,0.023,0,2.1,0,0,0,5,5,0,2.7,0,2,0,0,0,0,0,0.13,0.4,0,0,0,0,0,0,0,0,11.04,17,0,0,0,1920,0,2,0,4.7,0.1,0.3,0.2,0,0.08,6.25,0,0,0.16,13.04,8,0,1.2,1.1,0.1,250,0,0.5,101.1,0,0,0.02,0,0.8,0,0,2,0,0,0,6.7,0,0,11.4,3,0,0.08,0,0,12.4,13.5,0.8,6,13.04,0,0,5,10.02,0,0.09,25,0,0.1,0,86.5,0,0.1
Plant,Fruit,Pineapple,0.31925,1.3,L197,L,"Pineapple, unripe, flesh","Pineapple, unripe, flesh",0,0,0,0,0,0,11.42,0,25,0,0,0.3,0,0,27,29,0,0,0,0,0.11,0,0,5,4.5,14,67,36.84,39.24,156.46,166.06,0,0.1,0,0,0,0,0,0.08,0,0,0,0,0,0,1.2,0,0,0,5,5,0,2,0,1.5,0,0,0,0,0,0.13,0.3,0,0,0,0,0,0,0,0,0,11,0,0,0,500,0,0,0,3.5,0.1,0.2,0.1,0,0.17,5.8,0,0,0.16,0,8,0,1.2,0.6,0.6,180,0,0.99,96.58,0,0,0.03,0,0,0,0,2,0,0,0,4.5,0,0,8,0,0,0.04,0,0,12.62,9.2,0.8,0,0,0,0,2.08,4.18,0,0.09,21,0,0.1,0,86,0,0.2
Plant,Fruit,Dried fruit,0.657111111,0.3,L173,L,Sultana,Sultana,114.84,0,0.7,204.16,0,330,74.55,23,23,0,0,4.8,0,0.5,56,16,0,0,0,0,0.52,44,0,27,0.1,84,100,314.6,323.4,1336.55,1371.75,0,0.4,0,0,0,0,0,0.32,0,0.018,0.143,0,0.159,0,4.4,0,0,31,27,27,0,37.3,0,35.8,565.84,83.16,0,100.76,0,1.67,2,22,0,0,5,56.76,0,0,0,61.16,37,0.44,0,0,272,0,92.84,0,73.1,0.22,0.72,0.5,0,0.44,6.25,0.44,0,0.09,56.76,95,0,2,1.1,0.9,911,92.84,2.75,100.45,0,0,0.05,0,1.1,132,0,36,0,1.8,0,0.1,0,0,73.2,44,0,0.18,75.24,0,78.95,79.4,0.8,12.76,48.84,75.24,0,1.92,3.84,0,0.25,0,0,0.7,0,16,0,0.5
Plant,Fruit,Dried fruit,2.236666667,0.3,L1156,L,"Apricot, dried, composite","Apricot, dried, composite",0,0,0,0,0,0,58.51,351.5,351.5,0,0,0,0,0,62,0,0,0,0,0,0.31,0,0,0,4.6,71.9,100,156.03,170.88,662.75,722.14,0,0.3,0.071,0.073,0,0,0.073,0.311,0.073,0.008,0.219,0.144,0.085,0,7.42,4.14,3.29,0,0,0,0,13.6,0,17.4,0,0,0,0,0,1,1.22,0,0,0,0,0,0,0,0,0,40,0,0,0,250,0,0,0,31,0.48,2.62,2.14,0,0.41,6.25,0,0,0,0,73,0,0,0,0,1200,0,2.56,77.26,0,0,0.11,0,0,0,0,10.3,1.25,0.17,0,4.6,0,0,35.6,0,0,0,0,0,65.94,43.19,0,28,0,0,0,29.29,58.7,0,0.58,0,0,0,0,28.1,0,0.35
Plant,Fruit,Dried fruit,2.236666667,0.3,L27,L,"Apricot, dried, stewed with sugar","Apricot, dried, stewed with sugar",59.13,0,0,21.87,0,399.87,18.2,390,390,0,0,1.3,0,0,33,12,0,0,0,0,0.1,0,0,2,14.6,23.6,100,84.54,88.54,359.16,375.16,0,0.11,0,0,0,0,0,0.088,0,0.055,0.025,0,0.008,0,2,0,0,0,2,2,0,0.9,0,3.7,99.9,29.97,0,27,0,0.13,1.5,29.97,0,0,0,48.87,0,0,0,48.87,23,0,0,0,66,0,8.1,0,4.6,0.24,1.34,1.1,0,0.27,6.25,0,0,0.23,27,43,0,1.85,0.74,1.11,670,45.9,1.69,101,0,0,0.06,0,0.07,48.87,0,20,0,0,0,14.6,9.6,9.6,19.2,57,0,0,35.1,0,20.2,21.2,0.8,14.04,21.87,41.04,0,32.5,65.13,0,0.05,1,0,0.96,0,76.4,0,0.1
Plant,Fruit,Dried fruit,2.236666667,0.3,L28,L,"Apricot, dried, juice added, stewed without sugar","Apricot, dried, juice added, stewed without sugar",61.88,0,0,22.12,0,409.92,26.24,397,397,0,0,1.4,0,0,34,13,0,0,0,0,0.1,0,0,2,11,31.6,100,105.69,109.69,448.92,464.92,0,0.21,0,0,0,0,0,0.168,0,0.104,0.047,0,0.017,0,2,0,0,0,2,2,0,4.4,0,8.8,99.96,31.08,0,28,0,0.13,1.5,31.08,0,0,0,50.12,0,0,0,50.12,24,0,0,0,126,0,8.12,0,13.2,0.24,1.34,1.1,0,0.28,6.25,0,0,0.23,28,44,0,2.89,1.17,1.72,700,47.88,1.75,97.96,0,0,0.06,0,0.07,50.12,0,21,0,0,0,11,0,16.94,24.2,59,0,0.01,36.12,0,28.24,26.2,0.8,14,22.12,42,0,33.08,66.3,0,0.05,2.1,0,0.96,0,68.4,0,0.1
Plant,Fruit,Canned fruit,0.361788618,1.35,L1122,L,"Peach, in juice, canned, no sugar added, drained, composite","Peach, in juice, canned, no sugar added, drained, composite",0,0,1.43,0,0,0,11.11,58,58,0,0,0,0,0,3.8,0,0,0,0,0,0.04,0,0,3.5,3.4,13.5,73.16,47.46,49.86,201.33,210.93,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0.4,0,3.5,3.5,0,4.1,0.01,2.8,0,0,0,0,0,0.7,0.21,0,0,0,0,0,0,0,0,0,5.3,0,0,0,34,0,0,0,6.9,0.13,0.4,0.27,0,0.11,6.25,0,0,0,0,13.8,0,0,0,0,117,0,0.69,99.39,0,0,0.4,0,0,0,0,4.8,0,0.2,0,3.4,0,0,10.3,0,0,0,0,0,12.31,11.7,0,7.59,0,0,0,4.83,9.69,0,0.01,29.16,0,1.43,0,86.5,0,0.05
Plant,Fruit,Canned fruit,0.361788618,1.35,L1123,L,"Peach, in juice, canned, no sugar added, undrained, composite","Peach, in juice, canned, no sugar added, undrained, composite",0,0,1.12,0,0,0,10.96,58,58,0,0,0,0,0,2.7,0,0,0,0,0,0.06,0,0,3.5,3.5,13.2,100,48.46,50.86,205.57,215.17,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0.4,0,3.5,3.5,0,4.3,0.01,2.9,0,0,0,0,0,0.6,0.18,0,0,0,0,0,0,0,0,0,5.5,0,0,0,37,0,0,0,7.2,0.1,0.39,0.29,0,0.09,6.25,0,0,0,0,13.7,0,0,0,0,123,0,0.54,99.94,0,0,0.4,0,0,0,0,3,0,0.2,0,3.5,0,5.3,10.7,0,0,0,0,0,12.16,12.1,0,5.93,0,0,0,4.83,9.69,0,0.01,28.72,0,1.12,0,86.8,0,0.07
Plant,Fruit,Canned fruit,0.361788618,1.35,L1124,L,"Peach, in light syrup, sugar-sweetened, canned, drained, composite","Peach, in light syrup, sugar-sweetened, canned, drained, composite",0,0,1.12,0,0,0,14.46,58,58,0,0,0,0,0,3.8,0,0,0,0,0,0.04,0,0,3.5,7,16.7,63.05,62.46,64.86,265.07,274.67,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0.4,0,3.5,3.5,0,3.7,0.01,3.5,0,0,0,0,0,0.7,0.21,0,0,0,0,0,0,0,0,0,5.3,0,0,0,34,0,0,0,7.2,0.1,0.37,0.27,0,0.09,6.25,0,0,0,0,13.8,0,0,0,0,117,0,0.54,99.94,0,0,0.4,0,0,0,0,4.8,0,0.2,0,7,8.14,8.14,14.2,0,0,0,0,0,15.66,15.6,0,5.93,0,0,0,4.83,9.69,0,0.01,14.24,0,1.12,0,83.3,0,0.05
Plant,Fruit,Canned fruit,0.361788618,1.35,L1125,L,"Peach, in light syrup, sugar-sweetened canned, undrained, composite","Peach, in light syrup, sugar-sweetened canned, undrained, composite",0,0,0.8,0,0,0,14.41,58,58,0,0,0,0,0,2.7,0,0,0,0,0,0.06,0,0,3.5,7.2,16.3,100,63.05,65.45,267.6,277.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0.4,0,3.5,3.5,0,3.7,0,3.6,0,0,0,0,0,0.6,0.18,0,0,0,0,0,0,0,0,0,5.5,0,0,0,37,0,0,0,7.3,0.07,0.36,0.29,0,0.06,6.25,0,0,0,0,13.7,0,0,0,0,123,0,0.39,100.29,0,0,0.4,0,0,0,0,3,0,0.2,0,7.2,9.84,9.84,14.5,0,0,0,0,0,15.61,15.9,0,4.27,0,0,0,4.83,9.69,0,0.01,15.74,0,0.8,0,83.7,0,0.07
Plant,Fruit,Canned fruit,0.361788618,1.35,L1126,L,"Peach, in syrup, sugar-sweetened, canned, drained, composite","Peach, in syrup, sugar-sweetened, canned, drained, composite",0,0,1.16,0,0,0,15.44,58,58,0,0,0,0,0,3.8,0,0,0,0,0,0.04,0,0,3.5,5.8,17.7,69.81,66.14,68.34,280.73,289.53,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.8,0.3,0,3.5,3.5,0,4.8,0.01,4.5,0,0,0,0,0,0.7,0.21,0,0,0,0,0,0,0,0,0,5.3,0,0,0,34,0,0,0,9.3,0.1,0.37,0.27,0,0.09,6.25,0,0,0,0,13.8,0,0,0,0,117,0,0.56,99.86,0,0,0.4,0,0,0,0,4.8,0,0.2,0,5.8,9.1,9.1,15.1,0,0,0,0,0,16.54,16.4,0,6.17,0,0,0,4.83,9.69,0,0.01,4.79,0,1.16,0,82.3,0,0.05
Plant,Fruit,Canned fruit,0.361788618,1.35,L1127,L,"Peach, in syrup, sugar-sweetened, canned, undrained, composite","Peach, in syrup, sugar-sweetened, canned, undrained, composite",0,0,0.63,0,0,0,15.2,58,58,0,0,0,0,0,2.7,0,0,0,0,0,0.06,0,0,3.5,6.2,17.2,100,67.91,70.31,288.23,297.83,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,0.4,0,3.5,3.5,0,4.9,0,4.7,0,0,0,0,0,0.6,0.18,0,0,0,0,0,0,0,0,0,5.5,0,0,0,37,0,0,0,9.6,0.06,0.35,0.29,0,0.05,6.25,0,0,0,0,13.7,0,0,0,0,123,0,0.3,100.8,0,0,0.4,0,0,0,0,3,0,0.2,0,6.2,10.62,10.62,15.8,0,0,0,0,0,16.4,17.2,0,3.32,0,0,0,4.83,9.69,0,0.01,5.01,0,0.63,0,82.8,0,0.07
Plant,Fruit,Canned fruit,0.361788618,1.35,L1128,L,"Peach, in water, artificially-sweetened, canned, drained, composite","Peach, in water, artificially-sweetened, canned, drained, composite",0,0,1.25,0,0,0,7,58,58,0,0,0,0,0,3.8,0,0,0,0,0,0.04,0,0,3.5,4.1,9.4,69.55,32.32,34.92,136.97,147.37,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.8,0.5,0,3.5,3.5,0,1.3,0.01,1.2,0,0,0,0,0,0.7,0.21,0,0,0,0,0,0,0,0,0,5.3,0,0,0,34,0,0,0,2.5,0.11,0.38,0.27,0,0.1,6.25,0,0,0,0,13.8,0,0,0,0,117,0,0.6,99.8,0,0,0.4,0,0,0,0,4.8,0,0.2,0,4.1,0,0,6.6,0,0,0,0,0,8.3,8.1,0,6.64,0,0,0,4.83,9.69,0,0.01,6.26,0,1.25,0,90.6,0,0.05
Plant,Fruit,Canned fruit,0.361788618,1.35,L1129,L,"Peach, in water, artificially-sweetened, canned, undrained, composite","Peach, in water, artificially-sweetened, canned, undrained, composite",0,0,1.07,0,0,0,6.68,58,58,0,0,0,0,0,2.7,0,0,0,0,0,0.06,0,0,3.5,3.9,9,100,31.97,34.57,135.5,145.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.8,0.5,0,3.5,3.5,0,1.4,0.01,1.3,0,0,0,0,0,0.6,0.18,0,0,0,0,0,0,0,0,0,5.5,0,0,0,37,0,0,0,2.7,0.1,0.39,0.29,0,0.08,6.25,0,0,0,0,13.7,0,0,0,0,123,0,0.52,100.12,0,0,0.4,0,0,0,0,3,0,0.2,0,3.9,0,0,6.6,0,0,0,0,0,7.98,8.1,0,5.69,0,0,0,4.83,9.69,0,0.01,4.81,0,1.07,0,91,0,0.07
Plant,Fruit,Canned fruit,0.480588235,1.35,L1130,L,"Pineapple, in juice, no sugar added canned, drained, composite","Pineapple, in juice, no sugar added canned, drained, composite",0,0,0,0,0,0,12.23,19,19,0,0,0,0,0,12.3,0,0,0,0,0,0.05,0,0,3.5,2.9,14.9,65.71,54.6,57.6,231.68,243.68,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.4,0.1,0,3.5,3.5,0,4.5,0,4.6,0,0,0,0,0,1.9,0.18,0,0,0,0,0,0,0,0,0,13.2,0,0,0,1360,0,0,0,9.1,0.13,0.19,0.06,0,0.11,6.25,0,0,0,0,6.1,0,0,0,0,101,0,0.68,100.08,0,0,0.4,0,0,0,0,2,0,0.3,0,2.9,0,0,12,0,0,0,0,0,13.73,13.8,0,7.43,0,0,0,1.58,3.17,0,0.29,10.32,0,0,0,85.1,0,0.08
Plant,Fruit,Canned fruit,0.480588235,1.35,L1131,L,"Pineapple, in juice, no sugar added, canned, undrained, composite","Pineapple, in juice, no sugar added, canned, undrained, composite",0,0,0,0,0,0,11.85,19,19,0,0,0,0,0,13,0,0,0,0,0,0.05,0,0,3.5,3,14,100,55.3,57.9,234.64,245.04,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.2,0.1,0,3.5,3.5,0,4.7,0,4.8,0,0,0,0,0,1.2,0.2,0,0,0,0,0,0,0,0,0,14.1,0,0,0,1320,0,0,0,9.5,0.07,0.2,0.13,0,0.06,6.25,0,0,0,0,7.2,0,0,0,0,120,0,0.35,100.95,0,0,0.3,0,0,0,0,0,0,0.3,0,3,0,4.61,12.5,0,0,0,0,0,13.15,14.1,0,3.84,0,0,0,1.58,3.17,0,0.4,8.57,0,0,0,86,0,0.11
